metric,increment,resource,mean,stddev,data_points
latency,0,cpu,48945.0,1852.6814081217526,"[47251, 49942, 44361, 51479, 51107, 49039, 49692, 49370, 51251, 48393, 50390, 48147, 49343, 47526, 46884]"
latency,0,disk,48945.0,1852.6814081217526,"[47251, 49942, 44361, 51479, 51107, 49039, 49692, 49370, 51251, 48393, 50390, 48147, 49343, 47526, 46884]"
latency,0,network,48945.0,1852.6814081217526,"[47251, 49942, 44361, 51479, 51107, 49039, 49692, 49370, 51251, 48393, 50390, 48147, 49343, 47526, 46884]"
