metric,increment,resource,mean,stddev,data_points
latency_90,0,cpu,873.79999999999995,54.762761069909544,"[812.0, 904.0, 819.0, 875.0, 959.0]"
latency_90,0,disk,873.79999999999995,54.762761069909544,"[812.0, 904.0, 819.0, 875.0, 959.0]"
latency_90,0,network,873.79999999999995,54.762761069909544,"[812.0, 904.0, 819.0, 875.0, 959.0]"
latency_90,20,cpu,1061.4000000000001,56.116307790160249,"[1014.0, 1125.0, 1094.0, 977.0, 1097.0]"
latency_90,20,disk,979.0,66.431920038487519,"[1111.0, 945.0, 941.0, 960.0, 938.0]"
latency_90,20,network,879.20000000000005,49.98959891817497,"[849.0, 942.0, 835.0, 938.0, 832.0]"
latency_90,40,cpu,1228.0,77.98204921647033,"[1203.0, 1202.0, 1348.0, 1115.0, 1272.0]"
latency_90,40,disk,946.20000000000005,61.287519120943372,"[885.0, 954.0, 926.0, 906.0, 1060.0]"
latency_90,40,network,848.0,38.486361220567474,"[858.0, 799.0, 868.0, 904.0, 811.0]"
latency_90,60,cpu,1490.0,83.899940405223177,"[1501.0, 1517.0, 1627.0, 1414.0, 1391.0]"
latency_90,60,disk,980.0,34.600578029853779,"[988.0, 1003.0, 1026.0, 954.0, 929.0]"
latency_90,60,network,874.39999999999998,39.932943793314308,"[926.0, 906.0, 883.0, 832.0, 825.0]"
latency_90,80,cpu,1857.8,314.74268855685909,"[1767.0, 2423.0, 1924.0, 1495.0, 1680.0]"
latency_90,80,disk,1012.0,105.72795278449308,"[1219.0, 1000.0, 943.0, 939.0, 959.0]"
latency_90,80,network,856.39999999999998,34.132682285457733,"[873.0, 796.0, 900.0, 857.0, 856.0]"
latency,0,cpu,291765.79999999999,6588.9912399395407,"[282593.5, 295287.0, 290062.5, 288712.5, 302173.5]"
latency,0,disk,291765.79999999999,6588.9912399395407,"[282593.5, 295287.0, 290062.5, 288712.5, 302173.5]"
latency,0,network,291765.79999999999,6588.9912399395407,"[282593.5, 295287.0, 290062.5, 288712.5, 302173.5]"
latency,20,cpu,335211.40000000002,7708.6399669461798,"[332252.0, 346534.0, 336580.5, 322898.0, 337792.5]"
latency,20,disk,322480.0,16259.127559620165,"[354316.0, 320631.5, 310662.5, 313149.5, 313640.5]"
latency,20,network,300966.70000000001,7006.066382785707,"[302675.0, 302220.0, 292707.0, 312523.0, 294708.5]"
latency,40,cpu,356606.20000000001,12482.60105346638,"[355607.5, 339824.5, 372970.0, 346645.0, 367984.0]"
latency,40,disk,318872.0,6837.9293503223616,"[327866.5, 319577.5, 316063.5, 307656.0, 323196.5]"
latency,40,network,285508.20000000001,9562.8526423865806,"[283386.5, 268030.0, 288533.5, 294404.0, 293187.0]"
latency,60,cpu,404261.20000000001,4755.7688610780906,"[399009.0, 402169.0, 413192.0, 403237.5, 403698.5]"
latency,60,disk,318690.29999999999,11763.339048076443,"[339479.5, 316554.0, 319263.0, 314993.0, 303162.0]"
latency,60,network,286277.59999999998,5550.3533256901765,"[296230.5, 284026.0, 286164.5, 279235.5, 285731.5]"
latency,80,cpu,448346.79999999999,24523.703061731929,"[454876.5, 486015.0, 453954.0, 411743.5, 435145.0]"
latency,80,disk,339948.70000000001,29318.560605186605,"[386221.0, 316668.0, 363239.5, 317608.0, 316007.0]"
latency,80,network,287500.59999999998,4932.7913639236758,"[285843.0, 278686.0, 291403.0, 289301.0, 292270.0]"
rps,0,cpu,171.458,3.8507838163158432,"[176.93, 169.33, 172.38, 173.18, 165.47]"
rps,0,disk,171.458,3.8507838163158432,"[176.93, 169.33, 172.38, 173.18, 165.47]"
rps,0,network,171.458,3.8507838163158432,"[176.93, 169.33, 172.38, 173.18, 165.47]"
rps,20,cpu,149.23999999999998,3.4496840435031144,"[150.49, 144.29, 148.55, 154.85, 148.02]"
rps,20,disk,155.41999999999999,7.3403514902216989,"[141.12, 155.94, 160.95, 159.67, 159.42]"
rps,20,network,166.22,3.8334266655304576,"[165.19, 165.44, 170.82, 159.99, 169.66]"
rps,40,cpu,140.38200000000001,4.9133060153017132,"[140.6, 147.13, 134.06, 144.24, 135.88]"
rps,40,disk,156.87600000000003,3.3960306241257641,"[152.5, 156.46, 158.2, 162.52, 154.7]"
rps,40,network,175.32999999999998,6.0741452073522284,"[176.44, 186.55, 173.29, 169.83, 170.54]"
rps,60,cpu,123.7,1.437887339119444,"[125.31, 124.33, 121.01, 124.0, 123.85]"
rps,60,disk,157.09999999999999,5.6808590899616584,"[147.28, 157.95, 156.61, 158.73, 164.93]"
rps,60,network,174.71999999999997,3.3411315448512382,"[168.79, 176.04, 174.72, 179.06, 174.99]"
rps,80,cpu,111.854,6.1349607985707655,"[109.92, 102.88, 110.14, 121.43, 114.9]"
rps,80,disk,148.13000000000002,12.181584461801343,"[129.46, 157.89, 137.65, 157.43, 158.22]"
rps,80,network,173.96199999999999,3.0304283525600764,"[174.92, 179.41, 171.58, 172.83, 171.07]"
latency_50,0,cpu,425.39999999999998,10.9288608738514,"[433.0, 421.0, 436.0, 431.0, 406.0]"
latency_50,0,disk,425.39999999999998,10.9288608738514,"[433.0, 421.0, 436.0, 431.0, 406.0]"
latency_50,0,network,425.39999999999998,10.9288608738514,"[433.0, 421.0, 436.0, 431.0, 406.0]"
latency_50,20,cpu,422.80000000000001,7.5471849056452829,"[435.0, 417.0, 425.0, 424.0, 413.0]"
