metric,increment,resource,mean,stddev,data_points
latency,0,network,329945.13333333336,12918.231640420276,"[366290.5, 340184.5, 345106.0, 333574.0, 333088.0, 314228.5, 317817.0, 324853.5, 327710.5, 319292.5, 314485.5, 324099.0, 329000.0, 327293.5, 332154.0]"
latency,20,cpu,404431.90000000002,12033.951347749418,"[399463.5, 394519.5, 417865.5, 390670.5, 419640.5]"
latency,20,disk,368994.70000000001,12903.22063517477,"[368141.5, 347974.0, 366516.0, 387774.0, 374568.0]"
latency,20,network,371820.09999999998,12395.803610093215,"[371080.5, 361840.0, 366035.0, 364285.5, 395859.5]"
latency,40,cpu,414673.79999999999,21158.382673541,"[389225.0, 418472.0, 424995.0, 393828.0, 446849.0]"
latency,40,disk,360344.29999999999,13978.928176366027,"[350556.0, 361739.0, 350630.5, 387019.0, 351777.0]"
latency,40,network,331449.90000000002,11495.272717078095,"[338712.0, 322391.0, 321153.5, 324329.0, 350664.0]"
latency,60,cpu,494050.29999999999,47292.910430211421,"[473147.0, 582443.0, 480776.5, 441575.0, 492310.0]"
latency,60,disk,326212.90000000002,9897.4078293258171,"[339820.0, 317360.5, 312741.5, 328726.5, 332416.0]"
latency,60,network,322590.59999999998,3356.5345879344072,"[319267.5, 320412.5, 320842.5, 328583.0, 323847.5]"
latency,80,cpu,608660.69999999995,24028.89046252448,"[635297.5, 613459.0, 563305.5, 616077.0, 615164.5]"
latency,80,disk,369530.09999999998,9456.1149178719279,"[369405.0, 387030.5, 368099.5, 359144.5, 363971.0]"
latency,80,network,370284.09999999998,9649.4418563977051,"[388547.5, 364401.5, 369753.0, 368027.5, 360691.0]"
rps,0,cpu,151.76200000000003,5.681869645342692,"[136.5, 146.98, 144.88, 149.89, 150.11, 159.12, 157.32, 153.92, 152.57, 156.6, 158.99, 154.27, 151.98, 152.77, 150.53]"
rps,0,disk,151.76200000000003,5.681869645342692,"[136.5, 146.98, 144.88, 149.89, 150.11, 159.12, 157.32, 153.92, 152.57, 156.6, 158.99, 154.27, 151.98, 152.77, 150.53]"
rps,0,network,151.76200000000003,5.681869645342692,"[136.5, 146.98, 144.88, 149.89, 150.11, 159.12, 157.32, 153.92, 152.57, 156.6, 158.99, 154.27, 151.98, 152.77, 150.53]"
rps,20,cpu,123.742,3.6557319376562587,"[125.17, 126.74, 119.66, 127.99, 119.15]"
rps,20,disk,135.67199999999997,4.7948030199373139,"[135.82, 143.69, 136.42, 128.94, 133.49]"
rps,20,network,134.61599999999999,4.3030528697658363,"[134.74, 138.18, 136.6, 137.25, 126.31]"
rps,40,cpu,120.88800000000001,6.125936336593778,"[128.46, 119.48, 117.65, 126.96, 111.89]"
rps,40,disk,138.95600000000002,5.1542471807238712,"[142.63, 138.22, 142.6, 129.19, 142.14]"
rps,40,network,151.03000000000003,5.1158146956276651,"[147.62, 155.09, 155.69, 154.16, 142.59]"
rps,60,cpu,102.06399999999999,8.9961204971921127,"[105.68, 85.85, 104.0, 113.23, 101.56]"
rps,60,disk,153.416,4.6696749351534148,"[147.14, 157.55, 159.88, 152.1, 150.41]"
rps,60,network,155.012,1.5987795345200138,"[156.61, 156.05, 155.84, 152.17, 154.39]"
rps,80,cpu,82.281999999999996,3.3957055231571553,"[78.7, 81.51, 88.76, 81.16, 81.28]"
rps,80,disk,135.392,3.3830305940088703,"[135.35, 129.19, 135.83, 139.22, 137.37]"
rps,80,network,135.12,3.4249496346661799,"[128.68, 137.21, 135.23, 135.86, 138.62]"
latency_50,0,cpu,546.79999999999995,28.112156326638011,"[622.0, 536.0, 566.0, 558.0, 556.0, 540.0, 512.0, 542.0, 579.0, 557.0, 535.0, 527.0, 548.0, 520.0, 504.0]"
latency_50,0,disk,546.79999999999995,28.112156326638011,"[622.0, 536.0, 566.0, 558.0, 556.0, 540.0, 512.0, 542.0, 579.0, 557.0, 535.0, 527.0, 548.0, 520.0, 504.0]"
latency_50,0,network,546.79999999999995,28.112156326638011,"[622.0, 536.0, 566.0, 558.0, 556.0, 540.0, 512.0, 542.0, 579.0, 557.0, 535.0, 527.0, 548.0, 520.0, 504.0]"
latency_50,20,cpu,502.0,47.150821838012533,"[522.0, 563.0, 523.0, 477.0, 425.0]"
latency_50,20,disk,506.19999999999999,36.107616924964738,"[498.0, 577.0, 489.0, 491.0, 476.0]"
latency_50,20,network,511.60000000000002,29.756343861435663,"[522.0, 540.0, 518.0, 524.0, 454.0]"
latency_50,40,cpu,474.39999999999998,78.456612213375621,"[616.0, 450.0, 409.0, 496.0, 401.0]"
latency_50,40,disk,558.20000000000005,35.312320796005466,"[605.0, 548.0, 560.0, 499.0, 579.0]"
latency_50,40,network,555.79999999999995,18.115186998758801,"[572.0, 547.0, 582.0, 534.0, 544.0]"
latency_50,60,cpu,360.39999999999998,44.822315870557162,"[395.0, 389.0, 310.0, 406.0, 302.0]"
latency_50,60,disk,558.39999999999998,22.738513583785551,"[547.0, 540.0, 548.0, 603.0, 554.0]"
latency_50,60,network,530.39999999999998,7.8638413005349994,"[541.0, 520.0, 523.0, 536.0, 532.0]"
latency_50,80,cpu,318.39999999999998,41.388887397464551,"[274.0, 275.0, 364.0, 310.0, 369.0]"
latency_50,80,disk,529.0,23.091123835794569,"[542.0, 519.0, 516.0, 567.0, 501.0]"
latency_50,80,network,520.20000000000005,27.308606701917256,"[480.0, 533.0, 496.0, 542.0, 550.0]"
latency_99,0,cpu,1208.0666666666666,89.287898893908846,"[1249.0, 1237.0, 1352.0, 1230.0, 1240.0, 1097.0, 1127.0, 1294.0, 1110.0, 1074.0, 1062.0, 1189.0, 1290.0, 1266.0, 1304.0]"
latency_99,0,disk,1208.0666666666666,89.287898893908846,"[1249.0, 1237.0, 1352.0, 1230.0, 1240.0, 1097.0, 1127.0, 1294.0, 1110.0, 1074.0, 1062.0, 1189.0, 1290.0, 1266.0, 1304.0]"
latency_99,0,network,1208.0666666666666,89.287898893908846,"[1249.0, 1237.0, 1352.0, 1230.0, 1240.0, 1097.0, 1127.0, 1294.0, 1110.0, 1074.0, 1062.0, 1189.0, 1290.0, 1266.0, 1304.0]"
latency_99,20,cpu,1836.0,102.45389206857882,"[1748.0, 1773.0, 1815.0, 1809.0, 2035.0]"
latency_99,20,disk,1607.2,169.15129322591656,"[1614.0, 1308.0, 1576.0, 1778.0, 1760.0]"
latency_99,20,network,1597.2,173.14895321658747,"[1572.0, 1441.0, 1543.0, 1498.0, 1932.0]"
latency_99,40,cpu,1962.2,294.68179448347331,"[1542.0, 1966.0, 2109.0, 1781.0, 2413.0]"
latency_99,40,disk,1436.4000000000001,151.4709213017469,"[1281.0, 1428.0, 1348.0, 1722.0, 1403.0]"
latency_99,40,network,1251.8,41.276627769235219,"[1244.0, 1197.0, 1226.0, 1275.0, 1317.0]"
latency_99,60,cpu,2429.1999999999998,171.33522696748616,"[2397.0, 2546.0, 2489.0, 2114.0, 2600.0]"
latency_99,60,disk,1159.5999999999999,82.638005784263683,"[1247.0, 1087.0, 1112.0, 1080.0, 1272.0]"
latency_99,60,network,1187.5999999999999,50.158149886135163,"[1132.0, 1271.0, 1163.0, 1217.0, 1155.0]"
latency_99,80,cpu,3444.4000000000001,138.54472202144692,"[3591.0, 3372.0, 3233.0, 3426.0, 3600.0]"
latency_99,80,disk,1546.8,108.96678392978293,"[1459.0, 1698.0, 1533.0, 1405.0, 1639.0]"
latency_99,80,network,1535.5999999999999,67.182140483911354,"[1643.0, 1467.0, 1583.0, 1506.0, 1479.0]"
