metric,increment,resource,mean,stddev,data_points
rps,0,disk,3612.8419999999996,138.45998987433157,"[3587.33, 3598.75, 3599.5, 3593.4, 3597.86, 3599.2, 3574.46, 3394.15, 3987.44, 3596.33]"
rps,0,network,3612.8419999999996,138.45998987433157,"[3587.33, 3598.75, 3599.5, 3593.4, 3597.86, 3599.2, 3574.46, 3394.15, 3987.44, 3596.33]"
rps,20,cpu,3537.2110000000002,211.92002880567941,"[3148.72, 3895.83, 3600.31, 3597.65, 3594.23, 3602.9, 3598.08, 3579.15, 3156.3, 3598.94]"
rps,20,disk,3497.7719999999999,328.01086771020255,"[3603.92, 3599.94, 3597.92, 3583.8, 3601.81, 3145.69, 3587.93, 2683.72, 3966.02, 3606.97]"
rps,20,network,3584.7220000000002,277.02982448826697,"[3591.28, 3598.56, 3595.32, 4163.57, 2928.33, 3604.37, 3602.83, 3578.57, 3579.36, 3605.03]"
rps,40,cpu,3445.9919999999997,312.21629976027833,"[3150.9, 3435.91, 2813.34, 3609.33, 3613.57, 3590.95, 3599.3, 3104.29, 3944.15, 3598.18]"
rps,40,disk,3643.3589999999995,97.960288530608153,"[3607.88, 3712.46, 3594.95, 3597.49, 3919.31, 3599.48, 3596.08, 3602.69, 3605.75, 3597.5]"
rps,40,network,3512.2409999999995,285.21640052598656,"[3599.14, 3580.99, 3069.5, 3596.91, 3147.62, 3941.74, 3598.91, 3131.99, 3861.15, 3594.46]"
rps,60,cpu,3045.0909999999994,774.48088228761333,"[3585.37, 1868.52, 1875.21, 3479.66, 3539.0, 3588.1, 3632.22, 3298.12, 3711.38, 1873.33]"
rps,60,disk,3563.0510000000004,146.2191259343318,"[3600.39, 3145.8, 3596.13, 3573.98, 3740.69, 3600.15, 3594.48, 3574.93, 3603.05, 3600.91]"
rps,60,network,3712.6989999999996,297.83296320085202,"[3857.87, 3561.45, 3150.14, 3996.24, 3584.77, 3858.03, 3597.8, 3601.57, 4321.02, 3598.1]"
rps,80,cpu,2394.2429999999999,567.71592671070982,"[2767.91, 3151.11, 2513.98, 1867.3, 1873.1, 1838.75, 3250.08, 1838.73, 1874.88, 2966.59]"
rps,80,disk,3509.4129999999996,298.97611958315326,"[3647.24, 2816.67, 3582.49, 3596.64, 3576.47, 3128.27, 3606.94, 3592.16, 3968.93, 3578.32]"
rps,80,network,3437.0440000000003,311.06142249401483,"[2942.24, 3594.99, 3594.39, 3593.59, 3575.29, 3596.49, 3585.24, 3578.83, 2706.08, 3603.3]"
latency_20,0,cpu,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
latency_20,0,disk,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
latency_20,0,network,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
latency_20,20,cpu,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
latency_20,20,disk,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
latency_20,20,network,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
latency_20,40,cpu,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
latency_20,40,disk,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
latency_20,40,network,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
latency_20,60,cpu,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
latency_20,60,disk,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
latency_20,60,network,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
latency_20,80,cpu,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
latency_20,80,disk,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
latency_20,80,network,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
latency_99,0,cpu,1267.9000000000001,38.516100529518823,"[1293.0, 1201.0, 1241.0, 1247.0, 1232.0, 1310.0, 1325.0, 1295.0, 1295.0, 1240.0]"
latency_99,0,disk,1267.9000000000001,38.516100529518823,"[1293.0, 1201.0, 1241.0, 1247.0, 1232.0, 1310.0, 1325.0, 1295.0, 1295.0, 1240.0]"
latency_99,0,network,1267.9000000000001,38.516100529518823,"[1293.0, 1201.0, 1241.0, 1247.0, 1232.0, 1310.0, 1325.0, 1295.0, 1295.0, 1240.0]"
latency_99,20,cpu,1272.7,59.113534829174277,"[1274.0, 1435.0, 1317.0, 1232.0, 1235.0, 1235.0, 1246.0, 1248.0, 1252.0, 1253.0]"
latency_99,20,disk,1275.8,53.903246655465942,"[1229.0, 1278.0, 1233.0, 1240.0, 1226.0, 1295.0, 1414.0, 1304.0, 1291.0, 1248.0]"
latency_99,20,network,1293.5999999999999,49.618947993684834,"[1290.0, 1231.0, 1235.0, 1285.0, 1293.0, 1296.0, 1283.0, 1421.0, 1320.0, 1282.0]"
latency_99,40,cpu,1394.7,122.86500722337504,"[1325.0, 1686.0, 1432.0, 1296.0, 1434.0, 1423.0, 1369.0, 1186.0, 1440.0, 1356.0]"
latency_99,40,disk,1275.0,31.109484084439586,"[1292.0, 1285.0, 1288.0, 1295.0, 1294.0, 1225.0, 1222.0, 1311.0, 1298.0, 1240.0]"
latency_99,40,network,1266.7,57.001842075497876,"[1137.0, 1309.0, 1293.0, 1292.0, 1294.0, 1230.0, 1235.0, 1358.0, 1282.0, 1237.0]"
latency_99,60,cpu,1369.9000000000001,93.333220238026712,"[1249.0, 1445.0, 1536.0, 1241.0, 1287.0, 1299.0, 1397.0, 1438.0, 1364.0, 1443.0]"
latency_99,60,disk,1306.7,42.471284416650271,"[1417.0, 1325.0, 1284.0, 1317.0, 1300.0, 1289.0, 1299.0, 1300.0, 1295.0, 1241.0]"
latency_99,60,network,1303.9000000000001,65.894536951100889,"[1344.0, 1287.0, 1298.0, 1287.0, 1422.0, 1285.0, 1239.0, 1414.0, 1238.0, 1225.0]"
latency_99,80,cpu,1425.5,85.021467877236745,"[1439.0, 1425.0, 1418.0, 1444.0, 1360.0, 1355.0, 1392.0, 1587.0, 1550.0, 1285.0]"
latency_99,80,disk,1287.5999999999999,77.262151147893888,"[1294.0, 1421.0, 1328.0, 1287.0, 1370.0, 1242.0, 1228.0, 1131.0, 1328.0, 1247.0]"
latency_99,80,network,1303.8,48.680180772055479,"[1307.0, 1241.0, 1303.0, 1243.0, 1424.0, 1338.0, 1290.0, 1293.0, 1293.0, 1306.0]"
latency_50,0,cpu,36.700000000000003,2.9000000000000004,"[41.0, 40.0, 35.0, 38.0, 38.0, 36.0, 31.0, 37.0, 38.0, 33.0]"
latency_50,0,disk,36.700000000000003,2.9000000000000004,"[41.0, 40.0, 35.0, 38.0, 38.0, 36.0, 31.0, 37.0, 38.0, 33.0]"
latency_50,0,network,36.700000000000003,2.9000000000000004,"[41.0, 40.0, 35.0, 38.0, 38.0, 36.0, 31.0, 37.0, 38.0, 33.0]"
latency_50,20,cpu,31.699999999999999,3.4073450074801639,"[34.0, 37.0, 29.0, 29.0, 36.0, 26.0, 30.0, 31.0, 35.0, 30.0]"
latency_50,20,disk,36.200000000000003,3.9191835884530843,"[31.0, 36.0, 29.0, 38.0, 34.0, 35.0, 42.0, 39.0, 41.0, 37.0]"
latency_50,20,network,38.299999999999997,2.5317977802344322,"[39.0, 33.0, 37.0, 38.0, 38.0, 42.0, 39.0, 42.0, 39.0, 36.0]"
latency_50,40,cpu,33.200000000000003,3.2186953878862163,"[35.0, 37.0, 35.0, 36.0, 27.0, 34.0, 34.0, 28.0, 31.0, 35.0]"
latency_50,40,disk,35.399999999999999,4.5650848842053318,"[40.0, 36.0, 39.0, 37.0, 37.0, 24.0, 37.0, 38.0, 36.0, 30.0]"
latency_50,40,network,36.600000000000001,4.029888335921977,"[34.0, 41.0, 45.0, 30.0, 37.0, 36.0, 32.0, 37.0, 37.0, 37.0]"
latency_50,60,cpu,36.200000000000003,4.3999999999999995,"[35.0, 39.0, 42.0, 30.0, 34.0, 28.0, 39.0, 39.0, 35.0, 41.0]"
latency_50,60,disk,35.299999999999997,3.7960505792204615,"[35.0, 30.0, 30.0, 42.0, 37.0, 36.0, 39.0, 35.0, 38.0, 31.0]"
latency_50,60,network,37.200000000000003,4.6216880033165371,"[41.0, 42.0, 36.0, 36.0, 38.0, 43.0, 27.0, 41.0, 34.0, 34.0]"
latency_50,80,cpu,39.899999999999999,6.122907805936654,"[39.0, 31.0, 44.0, 49.0, 43.0, 45.0, 31.0, 37.0, 46.0, 34.0]"
latency_50,80,disk,37.100000000000001,4.9689032995219371,"[41.0, 40.0, 30.0, 38.0, 43.0, 42.0, 38.0, 27.0, 38.0, 34.0]"
latency_50,80,network,38.5,3.5846896657869842,"[37.0, 38.0, 37.0, 39.0, 43.0, 43.0, 39.0, 32.0, 43.0, 34.0]"
percent requests within 60,0,cpu,61.899999999999999,2.5865034312755126,"[58.0, 61.0, 66.0, 63.0, 59.0, 63.0, 65.0, 61.0, 59.0, 64.0]"
percent requests within 60,0,disk,61.899999999999999,2.5865034312755126,"[58.0, 61.0, 66.0, 63.0, 59.0, 63.0, 65.0, 61.0, 59.0, 64.0]"
percent requests within 60,0,network,61.899999999999999,2.5865034312755126,"[58.0, 61.0, 66.0, 63.0, 59.0, 63.0, 65.0, 61.0, 59.0, 64.0]"
percent requests within 60,20,cpu,70.900000000000006,2.6248809496813372,"[69.0, 67.0, 71.0, 76.0, 70.0, 74.0, 71.0, 70.0, 68.0, 73.0]"
percent requests within 60,20,disk,61.700000000000003,3.3181320046074121,"[65.0, 63.0, 67.0, 61.0, 65.0, 63.0, 59.0, 58.0, 56.0, 60.0]"
percent requests within 60,20,network,60.0,2.9325756597230361,"[58.0, 67.0, 59.0, 59.0, 61.0, 56.0, 60.0, 59.0, 58.0, 63.0]"
percent requests within 60,40,cpu,73.599999999999994,2.764054992217051,"[74.0, 68.0, 73.0, 73.0, 79.0, 73.0, 75.0, 76.0, 71.0, 74.0]"
percent requests within 60,40,disk,62.700000000000003,5.2163205422979901,"[55.0, 61.0, 60.0, 61.0, 61.0, 76.0, 63.0, 60.0, 64.0, 66.0]"
percent requests within 60,40,network,61.399999999999999,3.1685959035509716,"[61.0, 59.0, 54.0, 66.0, 60.0, 64.0, 64.0, 62.0, 61.0, 63.0]"
percent requests within 60,60,cpu,73.900000000000006,3.5902646142032486,"[75.0, 71.0, 74.0, 79.0, 77.0, 78.0, 72.0, 69.0, 76.0, 68.0]"
percent requests within 60,60,disk,62.299999999999997,3.950949253027682,"[64.0, 69.0, 62.0, 55.0, 60.0, 61.0, 61.0, 64.0, 59.0, 68.0]"
percent requests within 60,60,network,60.399999999999999,4.6086874487211649,"[56.0, 56.0, 62.0, 61.0, 59.0, 54.0, 69.0, 57.0, 65.0, 65.0]"
percent requests within 60,80,cpu,71.5,6.3600314464631387,"[69.0, 80.0, 71.0, 65.0, 70.0, 65.0, 81.0, 73.0, 62.0, 79.0]"
percent requests within 60,80,disk,61.399999999999999,4.2473521163190604,"[60.0, 57.0, 63.0, 60.0, 58.0, 58.0, 59.0, 72.0, 62.0, 65.0]"
percent requests within 60,80,network,60.200000000000003,3.6000000000000005,"[61.0, 64.0, 59.0, 61.0, 55.0, 55.0, 60.0, 64.0, 57.0, 66.0]"
