metric,increment,resource,mean,stddev,data_points
latency_90,0,cpu,1.0,0.0,[1.0]
latency_90,0,disk,1.0,0.0,[1.0]
latency_90,0,network,1.0,0.0,[1.0]
latency_90,20,cpu,1.0,0.0,[1.0]
latency_90,20,disk,1.0,0.0,[1.0]
latency_90,20,network,1.0,0.0,[1.0]
latency_90,40,cpu,1.0,0.0,[1.0]
latency_90,40,disk,1.0,0.0,[1.0]
latency_90,40,network,1.0,0.0,[1.0]
latency_90,60,cpu,1.0,0.0,[1.0]
latency_90,60,disk,1.0,0.0,[1.0]
latency_90,60,network,1.0,0.0,[1.0]
latency_90,80,cpu,1.0,0.0,[1.0]
latency_90,80,disk,1.0,0.0,[1.0]
latency_90,80,network,1.0,0.0,[1.0]
latency,0,cpu,8500.0,0.0,[8500.0]
latency,0,disk,8500.0,0.0,[8500.0]
latency,0,network,8500.0,0.0,[8500.0]
latency,20,cpu,9010.0,0.0,[9010.0]
latency,20,disk,9500.0,0.0,[9500.0]
latency,20,network,8570.0,0.0,[8570.0]
latency,40,cpu,9430.0,0.0,[9430.0]
latency,40,disk,9450.0,0.0,[9450.0]
latency,40,network,8660.0,0.0,[8660.0]
latency,60,cpu,10060.0,0.0,[10060.0]
latency,60,disk,9410.0,0.0,[9410.0]
latency,60,network,8550.0,0.0,[8550.0]
latency,80,cpu,10340.0,0.0,[10340.0]
latency,80,disk,9400.0,0.0,[9400.0]
latency,80,network,8640.0,0.0,[8640.0]
rps,0,cpu,1176.3900000000001,0.0,[1176.39]
rps,0,disk,1176.3900000000001,0.0,[1176.39]
rps,0,network,1176.3900000000001,0.0,[1176.39]
rps,20,cpu,1110.0999999999999,0.0,[1110.1]
rps,20,disk,1052.2,0.0,[1052.2]
rps,20,network,1166.48,0.0,[1166.48]
rps,40,cpu,1060.8299999999999,0.0,[1060.83]
rps,40,disk,1058.1600000000001,0.0,[1058.16]
rps,40,network,1155.3699999999999,0.0,[1155.37]
rps,60,cpu,994.14999999999998,0.0,[994.15]
rps,60,disk,1062.95,0.0,[1062.95]
rps,60,network,1169.49,0.0,[1169.49]
rps,80,cpu,967.34000000000003,0.0,[967.34]
rps,80,disk,1063.52,0.0,[1063.52]
rps,80,network,1157.47,0.0,[1157.47]
latency_99,0,cpu,1.0,0.0,[1.0]
latency_99,0,disk,1.0,0.0,[1.0]
latency_99,0,network,1.0,0.0,[1.0]
latency_99,20,cpu,1.0,0.0,[1.0]
latency_99,20,disk,2.0,0.0,[2.0]
latency_99,20,network,1.0,0.0,[1.0]
latency_99,40,cpu,1.0,0.0,[1.0]
latency_99,40,disk,2.0,0.0,[2.0]
latency_99,40,network,1.0,0.0,[1.0]
latency_99,60,cpu,3.0,0.0,[3.0]
latency_99,60,disk,2.0,0.0,[2.0]
latency_99,60,network,1.0,0.0,[1.0]
latency_99,80,cpu,4.0,0.0,[4.0]
latency_99,80,disk,2.0,0.0,[2.0]
latency_99,80,network,1.0,0.0,[1.0]
latency_50,0,cpu,1.0,0.0,[1.0]
latency_50,0,disk,1.0,0.0,[1.0]
latency_50,0,network,1.0,0.0,[1.0]
latency_50,20,cpu,1.0,0.0,[1.0]
latency_50,20,disk,1.0,0.0,[1.0]
latency_50,20,network,1.0,0.0,[1.0]
latency_50,40,cpu,1.0,0.0,[1.0]
latency_50,40,disk,1.0,0.0,[1.0]
latency_50,40,network,1.0,0.0,[1.0]
latency_50,60,cpu,1.0,0.0,[1.0]
latency_50,60,disk,1.0,0.0,[1.0]
latency_50,60,network,1.0,0.0,[1.0]
latency_50,80,cpu,1.0,0.0,[1.0]
latency_50,80,disk,1.0,0.0,[1.0]
latency_50,80,network,1.0,0.0,[1.0]
percent requests within 60,0,cpu,0.0,0.0,[0]
percent requests within 60,0,disk,0.0,0.0,[0]
percent requests within 60,0,network,0.0,0.0,[0]
percent requests within 60,20,cpu,0.0,0.0,[0]
percent requests within 60,20,disk,0.0,0.0,[0]
percent requests within 60,20,network,0.0,0.0,[0]
percent requests within 60,40,cpu,0.0,0.0,[0]
percent requests within 60,40,disk,0.0,0.0,[0]
percent requests within 60,40,network,0.0,0.0,[0]
percent requests within 60,60,cpu,0.0,0.0,[0]
percent requests within 60,60,disk,0.0,0.0,[0]
percent requests within 60,60,network,0.0,0.0,[0]
percent requests within 60,80,cpu,0.0,0.0,[0]
percent requests within 60,80,disk,0.0,0.0,[0]
percent requests within 60,80,network,0.0,0.0,[0]
